"timestamp","symbol","open","high","low","close","trades","volume","vwap","lastSize","turnover","homeNotional","foreignNotional"
"2016-12-16T08:00:00.000Z","XBTH17",,,,,0,0,,,0,0,0
"2016-12-16T09:00:00.000Z","XBTH17",855,857.86,813,820.93,96,282762,825.2527,3000,34263803848,342.6380384799999,282762
"2016-12-16T10:00:00.000Z","XBTH17",820.93,822.41,820.94,820.94,5,23000,822.0034,1000,2798054000,27.980539999999998,23000
"2016-12-16T11:00:00.000Z","XBTH17",820.94,824.99,820,824.13,10,63222,821.2338,5000,7698469478,76.98469478000001,63222
"2016-12-16T12:00:00.000Z","XBTH17",824.13,824,822.75,824,13,28888,823.4451,444,3508203456,35.08203456,28888
"2016-12-16T13:00:00.000Z","XBTH17",824,824.11,822.7,824.08,8,28822,823.0182,708,3501998345,35.01998345,28822
"2016-12-16T14:00:00.000Z","XBTH17",824.08,824.25,823,824.13,8,37515,823.825,10000,4553776720,45.5377672,37515
"2016-12-16T15:00:00.000Z","XBTH17",824.13,823.28,821.47,821.47,7,3766,822.524,442,457859466,4.578594659999999,3766
"2016-12-16T16:00:00.000Z","XBTH17",821.47,822.64,819.78,822.04,5,17110,820.6273,1000,2084998920,20.849989200000003,17110
"2016-12-16T17:00:00.000Z","XBTH17",822.04,823.38,823.35,823.38,3,5300,823.3638,300,643704300,6.437043,5300
"2016-12-16T18:00:00.000Z","XBTH17",823.38,822.3,822.3,822.3,1,256,822.3,256,31132160,0.3113216,256
"2016-12-16T19:00:00.000Z","XBTH17",822.3,823.43,823.41,823.43,2,7000,823.4248,4000,850110000,8.5011,7000
"2016-12-16T20:00:00.000Z","XBTH17",823.43,824.21,823.14,824.21,9,45200,823.479,5000,5488910200,54.889102,45200
"2016-12-16T21:00:00.000Z","XBTH17",824.21,823.41,822.49,822.49,8,29000,822.9166,6500,3524076500,35.240765,29000
"2016-12-16T22:00:00.000Z","XBTH17",822.49,822.49,822.49,822.49,0,0,,,0,0,0
