"timestamp","symbol","open","high","low","close","trades","volume","vwap","lastSize","turnover","homeNotional","foreignNotional"
"2015-09-01T00:00:00.000Z","XBTH16",294,303.98,288.02,298,22,8124,297.56,450,2417377690,24.173776900000004,7194.197896921001
"2015-09-02T00:00:00.000Z","XBTH16",298,298,290,297,13,10950,295.127,1000,3231640000,32.3164,9538.10724
"2015-09-03T00:00:00.000Z","XBTH16",297,294.25,289.5,289.5,21,17325,291.065,1000,5042696250,50.426962500000016,14677.793609624998
"2015-09-04T00:00:00.000Z","XBTH16",289.5,291.15,285.1,285.1,15,9004,287.637,400,2589883220,25.8988322,7449.820826742003
"2015-09-05T00:00:00.000Z","XBTH16",285.1,292.75,289,290.75,8,1421,291.22,100,413823400,4.138234,1205.1450947600001
"2015-09-06T00:00:00.000Z","XBTH16",290.75,297,292.75,297,12,9850,294.853,1000,2904302500,29.043025,8563.604844750002
"2015-09-07T00:00:00.000Z","XBTH16",297,306,295.85,297,53,33846,299.81,50,10147353520,101.47353519999999,30424.299871746007
"2015-09-08T00:00:00.000Z","XBTH16",297,299,293.8,298,17,4161,295.091,50,1227872600,12.278725999999999,3623.3839222200004
"2015-09-09T00:00:00.000Z","XBTH16",298,302.9,298.15,299,20,12003,300.764,778,3610071750,36.1007175,10857.955473824997
"2015-09-10T00:00:00.000Z","XBTH16",299,300.02,295.01,295.01,20,12896,298.055,1,3843718760,38.437187599999994,11456.649559326
"2015-09-11T00:00:00.000Z","XBTH16",295.01,297.22,294,297,8,7020,295.46,1000,2074132200,20.741321999999997,6128.32443142
"2015-09-12T00:00:00.000Z","XBTH16",297,300,296,299,13,12121,298.126,1,3613585500,36.13585499999999,10773.199326950002
"2015-09-13T00:00:00.000Z","XBTH16",299,299,292,294,20,35101,294.543,500,10338763000,103.38762999999999,30453.054696500003
"2015-09-14T00:00:00.000Z","XBTH16",294,295.44,287.1,291.5,84,35365,290.835,15,10285370900,102.85370899999997,29914.101299829996
"2015-09-15T00:00:00.000Z","XBTH16",291.5,292.73,289.92,291.44,28,14935,290.736,500,4342147750,43.42147749999999,12624.286179915001
"2015-09-16T00:00:00.000Z","XBTH16",291.44,292.69,290.66,291.85,24,22300,291.247,750,6494818500,64.948185,18916.04313265
"2015-09-17T00:00:00.000Z","XBTH16",291.85,292.62,288.67,290.47,41,19481,290.726,50,5663628580,56.636285799999996,16465.910638413996
"2015-09-18T00:00:00.000Z","XBTH16",290.47,295.55,290.43,293.97,35,21701,293.421,200,6367528860,63.67528860000001,18684.207637752
"2015-09-19T00:00:00.000Z","XBTH16",293.97,294.39,292.17,292.18,32,26600,293.105,1000,7796597000,77.96597000000003,22852.3018219
"2015-09-20T00:00:00.000Z","XBTH16",292.18,291.4,290.78,290.78,10,7400,291.229,400,2155097000,21.55097,6276.2759991
"2015-09-21T00:00:00.000Z","XBTH16",290.78,290.81,290.81,290.81,1,1000,290.81,1000,290810000,2.9081,845.704561
"2015-09-22T00:00:00.000Z","XBTH16",290.81,288.79,283.29,284.86,37,42870,285.714,1000,12248577700,122.48577699999998,34996.78550577001
"2015-09-23T00:00:00.000Z","XBTH16",284.86,290.99,282.06,287.61,62,61816,286.918,200,17736143390,177.36143389999995,50891.26885589099
"2015-09-24T00:00:00.000Z","XBTH16",287.61,290.99,289.03,289.99,13,22164,290.107,165,6429929860,64.2992986,18653.735511614
"2015-09-25T00:00:00.000Z","XBTH16",289.99,295,289.14,290.41,42,37771,291.904,499,11025521290,110.2552129,32184.507602889007
"2015-09-26T00:00:00.000Z","XBTH16",290.41,295.16,291.27,293.38,25,26936,293.793,150,7913618870,79.13618870000002,23249.937632051005
"2015-09-27T00:00:00.000Z","XBTH16",293.38,292.85,290.11,291.36,12,27410,291.611,100,7993064500,79.930645,23308.79599135
"2015-09-28T00:00:00.000Z","XBTH16",291.36,291.02,289.95,290.13,16,14670,290.246,100,4257907300,42.579072999999994,12358.40694237
"2015-09-29T00:00:00.000Z","XBTH16",290.13,295,288.04,293.29,91,116341,292.089,250,33981946370,339.8194637000001,99260.59864732897
"2015-09-30T00:00:00.000Z","XBTH16",293.29,294,289.54,289.55,23,19390,291.246,1000,5647265850,56.4726585,16447.865115515
"2015-10-01T00:00:00.000Z","XBTH16",289.55,290.5,286.67,286.67,40,38350,287.787,1000,11036629500,110.36629500000002,31762.22407365
"2015-10-02T00:00:00.000Z","XBTH16",286.67,286,280,285.83,18,8110,285.548,995,2315795150,23.1579515,6612.737373875
"2015-10-03T00:00:00.000Z","XBTH16",285.83,287.16,284.6,284.93,82,9393,285.067,250,2677633870,26.7763387,7633.080826699001
"2015-10-04T00:00:00.000Z","XBTH16",284.93,285.76,285.6,285.6,7,2000,285.68,995,571360000,5.7136,1632.261376
"2015-10-05T00:00:00.000Z","XBTH16",285.6,287.16,285.61,285.61,10,6480,286.324,1000,1855380400,18.553804000000003,5312.41521342
"2015-10-06T00:00:00.000Z","XBTH16",285.61,288,285.56,288,19,16850,286.686,500,4830658800,48.306588000000005,13848.904931120001
"2015-10-07T00:00:00.000Z","XBTH16",288,293.52,287.83,292.85,26,26648,291.223,100,7760504120,77.60504120000002,22601.451266168
"2015-10-08T00:00:00.000Z","XBTH16",292.85,292.43,288,288,10,11500,290.03,2000,3335340000,33.3534,9673.780919
"2015-10-09T00:00:00.000Z","XBTH16",288,290.36,287.95,288.87,12,10508,289.165,1000,3038551040,30.3855104,8786.487556352
"2015-10-10T00:00:00.000Z","XBTH16",288.87,290.91,290,290.9,4,3350,290.277,100,972427500,9.724275,2822.7361012499996
"2015-10-11T00:00:00.000Z","XBTH16",290.9,291.75,290,291.75,6,4500,290.292,250,1306312500,13.063125,3792.13078125
"2015-10-12T00:00:00.000Z","XBTH16",291.75,293.5,291.06,293.5,29,18100,292.272,1000,5290122500,52.901225000000004,15461.663993749999
"2015-10-13T00:00:00.000Z","XBTH16",293.5,293.59,291.06,291.06,8,3733,291.72,455,1088990930,10.8899093,3176.8096430690002
"2015-10-14T00:00:00.000Z","XBTH16",291.06,298,290.25,294.08,35,39306,293.98,1500,11555169020,115.55169020000002,33970.95841591401
"2015-10-15T00:00:00.000Z","XBTH16",294.08,300.65,293.85,297.79,20,13535,296.062,100,4007200820,40.07200819999999,11864.655229532
"2015-10-16T00:00:00.000Z","XBTH16",297.79,301,297.05,299.45,26,23014,299.043,1000,6882181720,68.82181720000001,20581.039495256
"2015-10-17T00:00:00.000Z","XBTH16",299.45,317.17,300.59,311,79,81585,311.554,1000,25418134880,254.18134880000002,79202.73413918
"2015-10-18T00:00:00.000Z","XBTH16",311,328.89,317.51,328.19,93,98924,323.655,1000,32017284300,320.1728430000001,103633.45259321999
"2015-10-19T00:00:00.000Z","XBTH16",328.19,330.5,319,319,53,55500,325.72,1000,18077450000,180.77450000000005,58887.06513400001
"2015-10-20T00:00:00.000Z","XBTH16",319,326.9,320,325.39,33,32069,324.881,1000,10418609530,104.18609530000002,33848.990861378996
"2015-10-21T00:00:00.000Z","XBTH16",325.39,334.85,324.9,329.35,47,30358,329.875,1000,10014334600,100.143346,33036.316067960004
"2015-10-22T00:00:00.000Z","XBTH16",329.35,332.98,325.5,326.2,40,35541,328.465,2020,11673983000,116.73983000000003,38346.407713429995
"2015-10-23T00:00:00.000Z","XBTH16",326.2,349.9,329.5,339.95,58,51928,337.531,1000,17527299560,175.27299559999994,59165.930061425985
"2015-10-24T00:00:00.000Z","XBTH16",339.95,343.23,337.01,339.88,36,28510,340.329,10,9702789400,97.02789399999997,33021.85256766
"2015-10-25T00:00:00.000Z","XBTH16",339.88,353.33,342.67,351,44,39872,347.635,1500,13860893640,138.60893639999998,48188.47719288601
"2015-10-26T00:00:00.000Z","XBTH16",351,367.97,348.24,348.34,99,97347,357.107,1000,34763248320,347.63248319999997,124172.18976774403
"2015-10-27T00:00:00.000Z","XBTH16",348.34,356,345,356,49,41190,352.233,1000,14508491100,145.084911,51107.27150799
"2015-10-28T00:00:00.000Z","XBTH16",356,367,332.33,358.34,61,55945,360.057,25,20143398160,201.43398160000004,72541.47187589199
"2015-10-29T00:00:00.000Z","XBTH16",358.34,370,359.1,364.08,33,15609,364.307,500,5686474000,56.86474,20717.1904473
"2015-10-30T00:00:00.000Z","XBTH16",364.08,386.3,362.73,384,56,24318,377.886,3,9189420300,91.89420299999996,34731.01999518798
"2015-10-31T00:00:00.000Z","XBTH16",384,406.71,372.8,392,117,160770,399.539,100,64233909990,642.3390999000005,256745.36804816502
"2015-11-01T00:00:00.000Z","XBTH16",392,404,371.13,371.13,33,38851,393.427,267,15285040950,152.8504095,60155.899302999
"2015-11-02T00:00:00.000Z","XBTH16",371.13,400,382.53,400,19,9594,394.19,5,3781860080,37.818600800000006,14909.008833907998
"2015-11-03T00:00:00.000Z","XBTH16",400,490,390,426,26,42292,423.591,500,17914499910,179.14499909999998,75957.53143301701
"2015-11-04T00:00:00.000Z","XBTH16",426,485.5,427,485.3,35,147432,477.982,25340,70469794690,704.6979468999999,337149.598734747
"2015-11-05T00:00:00.000Z","XBTH16",485.3,680,509,540,36,138746,546.232,372,75787552120,757.8755211999999,414265.798116028
"2015-11-06T00:00:00.000Z","XBTH16",540,545,505,505,7,3825,511.17,1500,1955225000,19.55225,9997.08725
"2015-11-07T00:00:00.000Z","XBTH16",505,569.99,455,569.99,7,8799,458.577,2,4035014980,40.350149800000004,18506.127362002
"2015-11-08T00:00:00.000Z","XBTH16",569.99,569.99,569.99,569.99,0,0,,,0,0,0
"2015-11-09T00:00:00.000Z","XBTH16",569.99,530,530,530,1,100,530,100,53000000,0.53,280.9
"2015-11-10T00:00:00.000Z","XBTH16",530,644.85,478,495,39,4361,512.637,140,2235608440,22.356084399999997,11513.138509459997
"2015-11-11T00:00:00.000Z","XBTH16",495,549,424.46,427.04,37,36408,462.611,500,16842759000,168.42758999999998,78063.23075479998
"2015-11-12T00:00:00.000Z","XBTH16",427.04,462.7,380.01,462.7,39,7322,408.873,100,2993771690,29.9377169,12259.001412418998
"2015-11-13T00:00:00.000Z","XBTH16",462.7,470,437,437,8,255,463.651,10,118231000,1.1823100000000002,548.553081
"2015-11-14T00:00:00.000Z","XBTH16",437,470,445,470,6,464,451.125,9,209322000,2.09322,944.4507799999999
"2015-11-15T00:00:00.000Z","XBTH16",470,455,444.28,455,2,15495,444.453,250,6886798600,68.867986,30608.86282008
"2015-11-16T00:00:00.000Z","XBTH16",455,450,413.11,429,5,252,431.312,1,108690600,1.086906,469.34508326
"2015-11-17T00:00:00.000Z","XBTH16",429,439,397,439,13,4993,426.135,94,2127691800,21.276918,9068.47145696
"2015-11-18T00:00:00.000Z","XBTH16",439,450,430,450,16,2181,449.98,5,981407020,9.814070200000003,4416.142202098001
"2015-11-19T00:00:00.000Z","XBTH16",450,450,430,430,9,3709,430.122,50,1595321000,15.95321,6861.871301
"2015-11-20T00:00:00.000Z","XBTH16",430,425.1,417.2,422,10,6873,423.083,232,2907852200,29.078522000000003,12302.706589399999
"2015-11-21T00:00:00.000Z","XBTH16",422,422,400.75,402,10,5550,411.251,1,2282443090,22.8244309,9387.158213733
"2015-11-22T00:00:00.000Z","XBTH16",402,418,404,418,10,8201,413.954,2500,3394838000,33.94838,14053.7298726
"2015-11-23T00:00:00.000Z","XBTH16",418,418,407,413,5,2199,413.685,500,909693000,9.096929999999999,3763.7183702
"2015-11-24T00:00:00.000Z","XBTH16",413,411.77,406.02,411.77,9,1420,408.714,20,580374400,5.803744,2372.15051708
"2015-11-25T00:00:00.000Z","XBTH16",411.77,407,396.01,396.01,13,4171,404.155,5,1685731050,16.8573105,6813.035406704999
"2015-11-26T00:00:00.000Z","XBTH16",396.01,420,396,420,14,7527,407.51,50,3067326880,30.673268800000006,12506.583064312
"2015-11-27T00:00:00.000Z","XBTH16",420,463.4,407,460,34,7111,434.899,300,3092566750,30.925667499999996,13484.845574506999
"2015-11-28T00:00:00.000Z","XBTH16",460,470,429.21,449.99,18,17165,433.612,5,7442945700,74.42945700000001,32282.915601219996
"2015-11-29T00:00:00.000Z","XBTH16",449.99,431.1,423.63,423.63,3,2542,423.66,2432,1076943160,10.769431599999999,4562.580576807999
"2015-11-30T00:00:00.000Z","XBTH16",423.63,480,449.78,460,9,1725,451.591,10,778995050,7.789950500000001,3518.641504615
"2015-12-01T00:00:00.000Z","XBTH16",460,480,460,480,7,344,474.84,2,163345000,1.6334499999999998,775.63325
"2015-12-02T00:00:00.000Z","XBTH16",480,458.03,441.6,441.6,22,17327,448.674,2500,7774181300,77.74181300000001,34889.777502180004
"2015-12-03T00:00:00.000Z","XBTH16",441.6,468.77,420,450,16,21246,437.43,500,9293634030,92.93634030000001,40664.837588011
"2015-12-04T00:00:00.000Z","XBTH16",450,468.76,450,468.76,3,2500,453.752,495,1134380000,11.3438,5148.679688
"2015-12-05T00:00:00.000Z","XBTH16",468.76,463.63,415,445,8,1452,445.915,100,647468630,6.474686300000001,2887.289778769
"2015-12-06T00:00:00.000Z","XBTH16",445,477.63,447,460.25,26,6320,457.991,90,2894503320,28.9450332,13259.274158694001
