"timestamp","symbol","open","high","low","close","trades","volume","vwap","lastSize","turnover","homeNotional","foreignNotional"
"2015-09-26T00:00:00.000Z","XBTUSD",239.99,239.99,234.81,235.2,153,190090,235.91,24,44844188670,448.4418867000002,105792.66073543105
"2015-09-27T00:00:00.000Z","XBTUSD",235.2,235.36,232.91,234.51,146,258488,233.99,200,60483729840,604.8372984000002,141526.71090172205
"2015-09-28T00:00:00.000Z","XBTUSD",234.51,234.76,233.03,233.29,101,161013,233.55,1000,37604645900,376.04645899999986,87825.998859058
"2015-09-29T00:00:00.000Z","XBTUSD",233.29,243.19,232.9,240.07,262,319143,237.981,50,75949944400,759.4994439999996,180755.7593278621
"2015-09-30T00:00:00.000Z","XBTUSD",240.07,241.5,235.81,237,285,368771,238.266,9000,87865511830,878.6551183000008,209360.657738507
"2015-10-01T00:00:00.000Z","XBTUSD",237,238.2,235.56,236.55,159,294736,236.892,1576,69820453660,698.2045366000006,165400.059583874
"2015-10-02T00:00:00.000Z","XBTUSD",236.55,239.53,234.63,238.1,67,180356,237.689,2000,42868604320,428.68604320000003,101895.56061960202
"2015-10-03T00:00:00.000Z","XBTUSD",238.1,238.99,237.09,238,68,133911,238.023,9,31873923980,318.7392398,75867.55001464998
"2015-10-04T00:00:00.000Z","XBTUSD",238,241,237.53,239.67,121,127411,238.941,5000,30443690010,304.4369001,72743.089806925
"2015-10-05T00:00:00.000Z","XBTUSD",239.67,239.93,238.3,238.58,62,148659,239.124,5000,35547938950,355.47938949999997,85003.81006301902
"2015-10-06T00:00:00.000Z","XBTUSD",238.58,240.85,237.77,240.85,146,255736,239.134,2000,61155122910,611.5512290999998,146243.95797202905
"2015-10-07T00:00:00.000Z","XBTUSD",240.85,249,240.68,247.09,475,536943,245.107,459,131608380940,1316.0838094000003,322612.95657887583
"2015-10-08T00:00:00.000Z","XBTUSD",247.09,247.8,243.43,243.43,258,428099,245.154,7510,104950269450,1049.5026945000006,257294.75418074487
"2015-10-09T00:00:00.000Z","XBTUSD",243.43,245.73,243,243.19,136,393019,243.826,8,95828243890,958.2824389000003,233654.94543618307
"2015-10-10T00:00:00.000Z","XBTUSD",243.19,244.91,242.99,244.4,149,466508,243.998,80,113827191420,1138.2719142000008,277737.17215008
"2015-10-11T00:00:00.000Z","XBTUSD",244.4,246.08,243.77,246,142,300969,245.076,9980,73760371520,737.6037151999997,180770.78198453996
"2015-10-12T00:00:00.000Z","XBTUSD",246,248.56,245.18,248.13,188,657289,246.464,10,161998087950,1619.9808794999997,399275.64347010525
"2015-10-13T00:00:00.000Z","XBTUSD",248.13,248.41,245.7,246.38,219,710444,246.742,1000,175296250750,1752.9625074999985,432533.52607313695
"2015-10-14T00:00:00.000Z","XBTUSD",246.38,251.49,244.47,250.76,395,1284157,248.669,15000,319329866450,3193.2986645,794135.3279334059
"2015-10-15T00:00:00.000Z","XBTUSD",250.76,255.55,249.99,253.32,360,1196167,251.986,10,301416775960,3014.1677595999936,759547.8449492935
"2015-10-16T00:00:00.000Z","XBTUSD",253.32,257.18,253.04,254.86,432,3508869,255.19,1580,895427367550,8954.273675500004,2285068.3088544016
"2015-10-17T00:00:00.000Z","XBTUSD",254.86,267.55,254.88,263.89,1338,4632494,262.635,2000,1216654044430,12166.54044429999,3195747.91406717
"2015-10-18T00:00:00.000Z","XBTUSD",263.89,278.51,263,273.91,1765,9988015,269.93,10000,2696066488820,26960.66488820006,7278356.806096141
"2015-10-19T00:00:00.000Z","XBTUSD",273.91,275.05,262,265.63,763,3216612,268.353,371,863187566770,8631.875667699986,2316826.47487326
"2015-10-20T00:00:00.000Z","XBTUSD",265.63,270.69,261.55,265.35,625,2241882,265.23,7560,594613969240,5946.139692400001,1577146.1079642985
"2015-10-21T00:00:00.000Z","XBTUSD",265.35,274.49,264.68,271.85,1013,2770928,268.625,50,744340946150,7443.409461500003,1999627.1120371488
"2015-10-22T00:00:00.000Z","XBTUSD",271.85,273.45,263.88,268.37,1190,2806074,267.67,10000,751101202760,7511.012027600027,2010591.896524182
"2015-10-23T00:00:00.000Z","XBTUSD",268.37,280,267.65,276.9,715,2263003,275.151,12500,622666830450,6226.668304500005,1713458.0558457382
"2015-10-24T00:00:00.000Z","XBTUSD",276.9,282.38,275.47,279.8,744,1898945,278.949,5000,529708571690,5297.085716900001,1477644.73034757
