"timestamp","symbol","open","high","low","close","trades","volume","vwap","lastSize","turnover","homeNotional","foreignNotional"
"2020-03-14T00:00:00.000Z","XBTU20",5666,5746,4505.5,5295,9194,12749672,5180.5419,500,246112340920,2461.123409199997,12749672
"2020-03-15T00:00:00.000Z","XBTU20",5295,5459,4923,5051.5,13822,13147248,5223.5687,193,251699147220,2516.991472200001,13147248
"2020-03-16T00:00:00.000Z","XBTU20",5051.5,5998.5,4975,5320,12851,16694377,5356.4733,1882,311674016993,3116.74016993,16694377
"2020-03-17T00:00:00.000Z","XBTU20",5320,5321.5,4275,4851.5,21984,33092459,4798.004,215,689732995099,6897.329950990033,33092459
"2020-03-18T00:00:00.000Z","XBTU20",4851.5,5508,4774,5254.5,15826,15383405,5179.7369,58,297005696749,2970.05696749,15383405
"2020-03-19T00:00:00.000Z","XBTU20",5254.5,5378,4874.5,5345.5,12726,10572002,5152.249,10,205196520064,2051.9652006399983,10572002
"2020-03-20T00:00:00.000Z","XBTU20",5345.5,6327,5200,6095.5,20402,17564094,5808.8876,1000,302366116855,3023.6611685500025,17564094
"2020-03-21T00:00:00.000Z","XBTU20",6095.5,8722,5609.5,6160,34062,29486298,6301.5943,92,467943913840,4679.4391384,29486298
"2020-03-22T00:00:00.000Z","XBTU20",6160,6430,5833,6142.5,26107,11808280,6125.5743,18,192776009228,1927.7600922799988,11808280
"2020-03-23T00:00:00.000Z","XBTU20",6142.5,6376.5,5712,5801.5,27828,21357688,5989.8173,100,356572011400,3565.720114000001,21357688
"2020-03-24T00:00:00.000Z","XBTU20",5801.5,6620,5669,6464,26929,24667007,6171.3157,70,399713638524,3997.1363852400013,24667007
"2020-03-25T00:00:00.000Z","XBTU20",6464,6844,6399,6739.5,24388,22689815,6635.7001,235,341955550867,3419.555508670003,22689815
"2020-03-26T00:00:00.000Z","XBTU20",6739.5,6968,6430.5,6646,14854,20253092,6631.7395,20,305397164360,3053.9716435999985,20253092
"2020-03-27T00:00:00.000Z","XBTU20",6646,6750,6500,6720,9175,11705842,6638.7838,2000,176327522663,1763.2752266300006,11705842
"2020-03-28T00:00:00.000Z","XBTU20",6720,6842.5,6200.5,6296,14813,22444428,6586.3136,1498,340778224280,3407.782242800001,22444428
"2020-03-29T00:00:00.000Z","XBTU20",6296,6295.5,5850,6146.5,20614,34446074,6108.7355,300,563908872723,5639.088727230008,34446074
"2020-03-30T00:00:00.000Z","XBTU20",6146.5,6177,5761,5777,16207,21364210,5955.2168,7998,358749388385,3587.4938838499957,21364210
"2020-03-31T00:00:00.000Z","XBTU20",5777,6566,5746.5,6343,18390,24846881,6201.5504,1023,400669930634,4006.6993063400023,24846881
"2020-04-01T00:00:00.000Z","XBTU20",6343,6462.5,6266,6345,11230,15977208,6371.8619,1000,250755573438,2507.555734380002,15977208
"2020-04-02T00:00:00.000Z","XBTU20",6345,6681.5,6085.5,6624,16159,24248566,6322.3114,100,383546023670,3835.4602366999975,24248566
"2020-04-03T00:00:00.000Z","XBTU20",6624,7394,6556,6840,30859,45420808,6816.6326,100,666368170546,6663.681705460006,45420808
"2020-04-04T00:00:00.000Z","XBTU20",6840,7044.5,6600,6729,24210,31139872,6832.4679,500,455777765294,4557.777652939999,31139872
"2020-04-05T00:00:00.000Z","XBTU20",6729,7311,6628,6880,37861,41773523,6800.8705,1000,614239698859,6142.396988590011,41773523
"2020-04-06T00:00:00.000Z","XBTU20",6880,6920,6665.5,6772.5,13661,13414956,6802.2583,6772,197217223233,1972.1722323299996,13414956
