"timestamp","symbol","open","high","low","close","trades","volume","vwap","lastSize","turnover","homeNotional","foreignNotional"
"2018-01-03T00:00:00.000Z","XBTM18",13842,29997,13842,17402,88,151371,17940.4377,1,843857983,8.43857983,151371
"2018-01-04T00:00:00.000Z","XBTM18",17402,18446,16800,17500,4230,42994496,17427.6751,50000,246742542648,2467.425426479999,42994496
"2018-01-05T00:00:00.000Z","XBTM18",17500,17863,16307,17255.5,1928,21273922,16725.2049,10000,127217112267,1272.17112267,21273922
"2018-01-06T00:00:00.000Z","XBTM18",17255.5,19632,16669,19448,2122,13914766,18368.8464,45,75761525538,757.61525538,13914766
"2018-01-07T00:00:00.000Z","XBTM18",19448,19951.5,18482.5,19710,1749,14826925,18953.7528,60,78240517577,782.4051757699993,14826925
"2018-01-08T00:00:00.000Z","XBTM18",19710,19757,18302.5,18530,2474,10048473,19004.1809,14175,52875710410,528.7571041,10048473
"2018-01-09T00:00:00.000Z","XBTM18",18530,18797.5,16000,17064.5,4151,79105229,17038.6778,5381,464292821560,4642.928215600002,79105229
"2018-01-10T00:00:00.000Z","XBTM18",17064.5,17503.5,16298,16499,2803,19616709,16874.7891,100,116257737428,1162.57737428,19616709
"2018-01-11T00:00:00.000Z","XBTM18",16499,17002.5,15317.5,16925.5,2912,13478885,16056.5189,2000,83953313470,839.5331346999998,13478885
"2018-01-12T00:00:00.000Z","XBTM18",16925.5,17059.5,14140.5,14707.5,4218,63267646,15158.4053,500,417432490089,4174.324900889998,63267646
"2018-01-13T00:00:00.000Z","XBTM18",14707.5,15980,14226,15270,2424,63954431,15290.5199,2000,418324672445,4183.24672445,63954431
"2018-01-14T00:00:00.000Z","XBTM18",15270,16200,15131.5,15571,3071,50421168,15743.073,1730,320325547364,3203.255473640001,50421168
"2018-01-15T00:00:00.000Z","XBTM18",15571,15874,14188,14796,2694,17814395,14923.1458,2973,119386858433,1193.8685843299995,17814395
"2018-01-16T00:00:00.000Z","XBTM18",14796,15763,14625.5,14880,2516,63003168,15420.2005,213,408593133038,4085.9313303800004,63003168
"2018-01-17T00:00:00.000Z","XBTM18",14880,14912,11100,12400,10364,127642840,13352.9176,3500,955997921997,9559.979219969997,127642840
"2018-01-18T00:00:00.000Z","XBTM18",12400,12777,9672,11989.5,8278,92390998,10775.8621,4490,857406559106,8574.065591059998,92390998
"2018-01-19T00:00:00.000Z","XBTM18",11989.5,12940,11383.5,11932.5,4821,49614508,12128.5628,200,409072974779,4090.7297477899997,49614508
"2018-01-20T00:00:00.000Z","XBTM18",11932.5,12866.5,11554,12384.5,4794,143340039,12550.2008,800,1142197160381,11421.971603810001,143340039
"2018-01-21T00:00:00.000Z","XBTM18",12384.5,13839,12306.5,13524.5,4010,9585321,13232.7643,213,72442642405,724.4264240500003,9585321
"2018-01-22T00:00:00.000Z","XBTM18",13524.5,13562,11717,12388,5769,15405470,12570.7102,2950,122556598650,1225.5659865000002,15405470
"2018-01-23T00:00:00.000Z","XBTM18",12388,12638.5,10368.5,11230,7239,19060197,11307.1009,30,168585747006,1685.8574700600004,19060197
"2018-01-24T00:00:00.000Z","XBTM18",11230,11950,10306.5,11425,5465,12073182,11158.2236,5102,108210826258,1082.1082625799995,12073182
"2018-01-25T00:00:00.000Z","XBTM18",11425,12235.5,10973.5,12103.5,5036,14053610,11571.3955,1023,121453785750,1214.5378574999988,14053610
"2018-01-26T00:00:00.000Z","XBTM18",12103.5,12460.5,11525,11903,2897,5832187,11970.3136,600,48722695823,487.2269582300002,5832187
"2018-01-27T00:00:00.000Z","XBTM18",11903,12440,10958,11789.5,6313,14354820,11554.015,558,124254894641,1242.5489464100008,14354820
"2018-01-28T00:00:00.000Z","XBTM18",11789.5,12575.5,11551.5,12309.5,5248,10038907,12110.9362,50,82891272531,828.9127253099997,10038907
