"timestamp","symbol","open","high","low","close","trades","volume","vwap","lastSize","turnover","homeNotional","foreignNotional"
"2018-04-01T00:00:00.000Z","XBTU18",5796,7800,5795,6865,3080,7642476,6942.034,2001,110096583901,1100.9658390100003,7642476
"2018-04-02T00:00:00.000Z","XBTU18",6865,7026,6227,6745,6798,16752158,6656.017,4500,251689689538,2516.896895380001,16752158
"2018-04-03T00:00:00.000Z","XBTU18",6745,7065,6666,7033,5474,10286359,6925.6874,5000,148526333354,1485.2633335399998,10286359
"2018-04-04T00:00:00.000Z","XBTU18",7033,7481.5,6994.5,7399.5,5189,17230263,7262.6916,2151,237252130092,2372.5213009199992,17230263
"2018-04-05T00:00:00.000Z","XBTU18",7399.5,7419,6616,6733,7417,19799138,6953.1359,20,284764767460,2847.6476746,19799138
"2018-04-06T00:00:00.000Z","XBTU18",6733,6901,6450,6691,10010,26418092,6641.8704,300,397751379959,3977.5137995900004,26418092
"2018-04-07T00:00:00.000Z","XBTU18",6691,6790,6400,6519,6026,11744179,6538.5118,100,179623373222,1796.2337322200005,11744179
"2018-04-08T00:00:00.000Z","XBTU18",6519,6999.5,6512.5,6865.5,5954,10072542,6832.0011,1000,147437930661,1474.3793066100002,10072542
"2018-04-09T00:00:00.000Z","XBTU18",6865.5,7080,6856,6979,5391,8359070,6965.7286,210,120007973552,1200.0797355200004,8359070
"2018-04-10T00:00:00.000Z","XBTU18",6979,7137,6525,6683.5,8408,15477924,6813.8457,9,227165547498,2271.65547498,15477924
"2018-04-11T00:00:00.000Z","XBTU18",6683.5,6802,6493,6739,5488,9202985,6663.557,12,138110031917,1381.1003191699997,9202985
"2018-04-12T00:00:00.000Z","XBTU18",6739,6902,6645,6886.5,4424,6647815,6805.962,500,97676785983,976.7678598299999,6647815
"2018-04-13T00:00:00.000Z","XBTU18",6886.5,8200,6604,7910,10933,30213802,7404.1167,3162,408097505919,4080.975059189999,30213802
"2018-04-14T00:00:00.000Z","XBTU18",7910,8200,7739.5,7900,10686,20738053,7986.5825,500,259680932938,2596.8093293800002,20738053
"2018-04-15T00:00:00.000Z","XBTU18",7900,8183,7825.5,7969,7904,13991050,7995.5225,798,174999873492,1749.9987349199998,13991050
"2018-04-16T00:00:00.000Z","XBTU18",7969,8390.5,7970,8327.5,6016,10123819,8204.1185,5064,123403113769,1234.03113769,10123819
"2018-04-17T00:00:00.000Z","XBTU18",8327.5,8389,7888,8033.5,7657,14566115,8070.3737,200,180491519519,1804.9151951899998,14566115
"2018-04-18T00:00:00.000Z","XBTU18",8033.5,8150,7728.5,7818.5,8883,17339351,7939.6586,1470,218398172305,2183.981723049999,17339351
"2018-04-19T00:00:00.000Z","XBTU18",7818.5,8300,7795,8150,6908,12769376,8034.0644,238,158950014274,1589.5001427399998,12769376
"2018-04-20T00:00:00.000Z","XBTU18",8150,8255,8063,8235.5,7407,12424984,8184.6456,6000,151811186520,1518.1118652000002,12424984
"2018-04-21T00:00:00.000Z","XBTU18",8235.5,9042,8230,8866,10351,22075495,8489.685,110,260029212683,2600.2921268300015,22075495
"2018-04-22T00:00:00.000Z","XBTU18",8866,9060,8668,8914.5,10812,19267819,8817.5646,4000,218528896604,2185.2889660399983,19267819
"2018-04-23T00:00:00.000Z","XBTU18",8914.5,9049,8750,8801,9820,15565248,8902.3413,500,174856463070,1748.5646306999988,15565248
"2018-04-24T00:00:00.000Z","XBTU18",8801,8997.5,8762,8937,7520,11507067,8900.7566,35,129287460872,1292.87460872,11507067
"2018-04-25T00:00:00.000Z","XBTU18",8937,9798.5,8937.5,9660.5,13863,28211103,9348.4154,500,301789040465,3017.890404650001,28211103
"2018-04-26T00:00:00.000Z","XBTU18",9660.5,9748,8805.5,8895,21858,60852856,9265.2645,854,656810789855,6568.107898549999,60852856
"2018-04-27T00:00:00.000Z","XBTU18",8895,9325,8634,9294.5,14768,31878557,8880.9947,159,358968918141,3589.6891814100027,31878557
"2018-04-28T00:00:00.000Z","XBTU18",9294.5,9399,8907,8945.5,12457,19501274,9210.6475,43,211734461453,2117.34461453,19501274
"2018-04-29T00:00:00.000Z","XBTU18",8945.5,9496,8850,9400.5,13219,20227831,9270.4181,5057,218209005923,2182.090059230001,20227831
"2018-04-30T00:00:00.000Z","XBTU18",9400.5,9656,9280,9490,11876,19024675,9480.4702,289,200679666780,2006.7966677999993,19024675
"2018-05-01T00:00:00.000Z","XBTU18",9490,9531.5,9207,9327,13432,17197482,9361.5428,50,183719706693,1837.1970669300003,17197482
"2018-05-02T00:00:00.000Z","XBTU18",9327,9339.5,8900,9126,9921,15357452,9051.412,1626,169672448223,1696.7244822299995,15357452
"2018-05-03T00:00:00.000Z","XBTU18",9126,9343.5,9040,9298,7658,11144823,9193.7115,500,121232757523,1212.3275752299987,11144823
"2018-05-04T00:00:00.000Z","XBTU18",9298,9990,9254,9900,11647,24189747,9602.4582,4558,251914534768,2519.1453476800016,24189747
"2018-05-05T00:00:00.000Z","XBTU18",9900,9974.5,9690,9888.5,10951,21799672,9859.0161,5000,221130405918,2211.304059179999,21799672
"2018-05-06T00:00:00.000Z","XBTU18",9888.5,10285,9867,10278,11681,25616033,10153.3151,500,252293849550,2522.9384955000014,25616033
"2018-05-07T00:00:00.000Z","XBTU18",10278,10440,9900,10052,17106,40181056,10091.8357,1900,398167978040,3981.679780400001,40181056
"2018-05-08T00:00:00.000Z","XBTU18",10052,10068.5,9534,9733,13125,33899621,9741.8412,7964,348008381216,3480.0838121600036,33899621
"2018-05-09T00:00:00.000Z","XBTU18",9733,9823,9132,9420.5,13458,37010290,9459.843,100,391266813853,3912.668138530002,37010290
"2018-05-10T00:00:00.000Z","XBTU18",9420.5,9711,9181.5,9619.5,12339,33714908,9456.2648,1,356568494906,3565.684949059997,33714908
"2018-05-11T00:00:00.000Z","XBTU18",9619.5,9700,9196,9255,11485,24198120,9492.169,1,254946265952,2549.462659520002,24198120
"2018-05-12T00:00:00.000Z","XBTU18",9255,9256.5,8462.5,8559,19529,59634665,8855.8271,1000,673429626931,6734.296269310004,59634665
